foot,track_modulus,rail_section,elasticity,tie_spacing,tie_width,tie_thickness,tie_length,tie_plate_width,tie_plate_length,allowable_bending_stress,allowable_rail/tie_bearing_stress,allowable_tie/basslat_bearing_stress,actual_ballast_thickness,allowable_ballast/subgrade_stress,longitude,latitude
1915,3700,115,30000000,19.5,72,7,102,8,14,10506.0208,200,75,22,25,5063,9067.957143
1915.1,3700,115,30000000,19.5,78,7,102,8,14,10506.0208,200,75,22,25,5063.2,9068.428571
1915.2,3700,115,30000000,19.5,96,7,102,8,14,10506.0208,200,75,22,25,5063.4,9068.9
1915.3,3700,115,30000000,19.5,19.5,7,102,8,14,12257.02427,200,75,22,25,5063.6,9069.371429
1915.4,3700,115,30000000,19.5,24,7,102,8,14,12257.02427,200,75,22,25,5063.8,9069.842857
1915.5,3700,115,30000000,19.5,39,7,102,8,14,12257.02427,200,75,22,25,5064,9070.314286
1915.6,3700,115,30000000,19.5,48,7,102,8,14,12257.02427,200,75,22,25,5064.2,9070.785714
1915.7,3700,115,30000000,19.5,58.5,7,102,8,14,12257.02427,200,75,22,25,5064.4,9071.257143
1915.8,3700,115,30000000,19.5,72,7,102,8,14,12257.02427,200,75,22,25,5064.6,9071.728571
1915.9,3700,115,30000000,19.5,78,7,102,8,14,12257.02427,200,75,22,25,5064.8,9072.2
1916,3700,115,30000000,19.5,96,7,102,8,14,12257.02427,200,75,22,25,5065,9072.671429
1916.1,3700,115,30000000,19.5,19.5,7,102,8,14,14008.02774,200,75,22,25,5065.2,9073.142857
1916.2,3700,115,30000000,19.5,24,7,102,8,14,14008.02774,200,75,22,25,5065.4,9073.614286
1916.3,3700,115,30000000,19.5,39,7,102,8,14,14008.02774,200,75,22,25,5065.6,9074.085714
1916.4,3700,115,30000000,19.5,48,7,102,8,14,14008.02774,200,75,22,25,5065.8,9074.557143
1916.5,3700,115,30000000,19.5,58.5,7,102,8,14,14008.02774,200,75,22,25,5066,9075.028571
1916.6,3700,115,30000000,19.5,72,7,102,8,14,14008.02774,200,75,22,25,5066.2,9075.5
1916.7,3700,115,30000000,19.5,78,7,102,8,14,14008.02774,200,75,22,25,5066.4,9075.971429
1916.8,3700,115,30000000,19.5,96,7,102,8,14,14008.02774,200,75,22,25,5066.6,9076.442857
1916.9,3700,115,30000000,19.5,19.5,7,102,8,14,15759.03121,200,75,22,25,5066.8,9076.914286
1917,3700,115,30000000,19.5,24,7,102,8,14,15759.03121,200,75,22,25,5067,9077.385714
1917.1,3700,115,30000000,19.5,39,7,102,8,14,15759.03121,200,75,22,25,5067.2,9077.857143
1917.2,3700,115,30000000,19.5,48,7,102,8,14,15759.03121,200,75,22,25,5067.4,9078.328571
1917.3,3700,115,30000000,19.5,58.5,7,102,8,14,15759.03121,200,75,22,25,5067.6,9078.8
1917.4,3700,115,30000000,19.5,72,7,102,8,14,15759.03121,200,75,22,25,5067.8,9079.271429
1917.5,3700,115,30000000,19.5,78,7,102,8,14,15759.03121,200,75,22,25,5068,9079.742857
1917.6,3700,115,30000000,19.5,96,7,102,8,14,15759.03121,200,75,22,25,5068.2,9080.214286
1917.7,3700,115,30000000,19.5,19.5,7,102,8,14,17510.03467,200,75,22,25,5068.4,9080.685714
1917.8,3700,115,30000000,19.5,24,7,102,8,14,17510.03467,200,75,22,25,5068.6,9081.157143
1917.9,3700,115,30000000,19.5,39,7,102,8,14,17510.03467,200,75,22,25,5068.8,9081.628571
1918,3700,115,30000000,19.5,48,7,102,8,14,17510.03467,200,75,22,25,5069,9082.1
1918.1,3700,115,30000000,19.5,58.5,7,102,8,14,17510.03467,200,75,22,25,5069.2,9082.571429
1918.2,3700,115,30000000,19.5,72,7,102,8,14,17510.03467,200,75,22,25,5069.4,9083.042857
1918.3,3700,115,30000000,19.5,78,7,102,8,14,17510.03467,200,75,22,25,5069.6,9083.514286
1918.4,3700,115,30000000,19.5,96,7,102,8,14,17510.03467,200,75,22,25,5069.8,9083.985714
1918.5,3700,115,30000000,19.5,19.5,7,102,8,14,19261.03814,200,75,22,25,5070,9084.457143
1918.6,3700,115,30000000,19.5,24,7,102,8,14,19261.03814,200,75,22,25,5070.2,9084.928571
1918.7,3700,115,30000000,19.5,39,7,102,8,14,19261.03814,200,75,22,25,5070.4,9085.4
1918.8,3700,115,30000000,19.5,48,7,102,8,14,19261.03814,200,75,22,25,5070.6,9085.871429
1918.9,3700,115,30000000,19.5,58.5,7,102,8,14,19261.03814,200,75,22,25,5070.8,9086.342857
1919,3700,115,30000000,19.5,72,7,102,8,14,19261.03814,200,75,22,25,5071,9086.814286
1919.1,3700,115,30000000,19.5,78,7,102,8,14,19261.03814,200,75,22,25,5071.2,9087.285714
1919.2,3700,115,30000000,19.5,96,7,102,8,14,19261.03814,200,75,22,25,5071.4,9087.757143
1919.3,3700,115,30000000,19.5,19.5,7,102,8,14,21012.04161,200,75,22,25,5071.6,9088.228571
1919.4,3700,115,30000000,19.5,24,7,102,8,14,21012.04161,200,75,22,25,5071.8,9088.7
1919.5,3700,115,30000000,19.5,39,7,102,8,14,21012.04161,200,75,22,25,5072,9089.171429
1919.6,3700,115,30000000,19.5,48,7,102,8,14,21012.04161,200,75,22,25,5072.2,9089.642857
1919.7,3700,115,30000000,19.5,58.5,7,102,8,14,21012.04161,200,75,22,25,5072.4,9090.114286
1919.8,3700,115,30000000,19.5,72,7,102,8,14,21012.04161,200,75,22,25,5072.6,9090.585714
1919.9,3700,115,30000000,19.5,78,7,102,8,14,21012.04161,200,75,22,25,5072.8,9091.057143
1920,3700,115,30000000,19.5,96,7,102,8,14,21012.04161,200,75,22,25,5073,9091.528571
1920.1,3700,115,30000000,19.5,19.5,7,102,8,14,9065.012586,200,75,22,25,5073.2,9092
1920.2,3700,115,30000000,19.5,24,7,102,8,14,9065.012586,200,75,22,25,5073.4,9092.471429
1920.3,3700,115,30000000,19.5,39,7,102,8,14,9065.012586,200,75,22,25,5073.6,9092.942857
1920.4,3700,115,30000000,19.5,48,7,102,8,14,9065.012586,200,75,22,25,5073.8,9093.414286
1920.5,3700,115,30000000,19.5,58.5,7,102,8,14,9065.012586,200,75,22,25,5074,9093.885714
1920.6,3700,115,30000000,19.5,72,7,102,8,14,9065.012586,200,75,22,25,5074.2,9094.357143
1920.7,3700,115,30000000,19.5,78,7,102,8,14,9065.012586,200,75,22,25,5074.4,9094.828571
1920.8,3700,115,30000000,19.5,96,7,102,8,14,9065.012586,200,75,22,25,5074.6,9095.3
1920.9,3700,115,30000000,19.5,19.5,7,102,8,14,10878.0151,200,75,22,25,5074.8,9095.771429
1921,3700,115,30000000,19.5,24,7,102,8,14,10878.0151,200,75,22,25,5075,9096.242857
1921.1,3700,115,30000000,19.5,39,7,102,8,14,10878.0151,200,75,22,25,5075.2,9096.714286
1921.2,3700,115,30000000,19.5,48,7,102,8,14,10878.0151,200,75,22,25,5075.4,9097.185714
1921.3,3700,115,30000000,19.5,58.5,7,102,8,14,10878.0151,200,75,22,25,5075.6,9097.657143
1921.4,3700,115,30000000,19.5,72,7,102,8,14,10878.0151,200,75,22,25,5075.8,9098.128571
1921.5,3700,115,30000000,19.5,78,7,102,8,14,10878.0151,200,75,22,25,5076,9098.6
1921.6,3700,115,30000000,19.5,96,7,102,8,14,10878.0151,200,75,22,25,5076.2,9099.071429
1921.7,3700,115,30000000,19.5,19.5,7,102,8,14,12691.01762,200,75,22,25,5076.4,9099.542857
1921.8,3700,115,30000000,19.5,24,7,102,8,14,12691.01762,200,75,22,25,5076.6,9100.014286
1921.9,3700,115,30000000,19.5,39,7,102,8,14,12691.01762,200,75,22,25,5076.8,9100.485714
1922,3700,115,30000000,19.5,48,7,102,8,14,12691.01762,200,75,22,25,5077,9100.957143
1922.1,3700,115,30000000,19.5,58.5,7,102,8,14,12691.01762,200,75,22,25,5077.2,9101.428571
1922.2,3700,115,30000000,19.5,72,7,102,8,14,12691.01762,200,75,22,25,5077.4,9101.9
1922.3,3700,115,30000000,19.5,78,7,102,8,14,12691.01762,200,75,22,25,5077.6,9102.371429
1922.4,3700,115,30000000,19.5,96,7,102,8,14,12691.01762,200,75,22,25,5077.8,9102.842857
1922.5,3700,115,30000000,19.5,19.5,7,102,8,14,14504.02014,200,75,22,25,5078,9103.314286
1922.6,3700,115,30000000,19.5,24,7,102,8,14,14504.02014,200,75,22,25,5078.2,9103.785714
1922.7,3700,115,30000000,19.5,39,7,102,8,14,14504.02014,200,75,22,25,5078.4,9104.257143
1922.8,3700,115,30000000,19.5,48,7,102,8,14,14504.02014,200,75,22,25,5078.6,9104.728571
1922.9,3700,115,30000000,19.5,58.5,7,102,8,14,14504.02014,200,75,22,25,5078.8,9105.2
1923,3700,115,30000000,19.5,72,7,102,8,14,14504.02014,200,75,22,25,5079,9105.671429
1923.1,3700,115,30000000,19.5,78,7,102,8,14,14504.02014,200,75,22,25,5079.2,9106.142857
1923.2,3700,115,30000000,19.5,96,7,102,8,14,14504.02014,200,75,22,25,5079.4,9106.614286
1923.3,3700,115,30000000,19.5,19.5,7,102,8,14,16317.02266,200,75,22,25,5079.6,9107.085714
1923.4,3700,115,30000000,19.5,24,7,102,8,14,16317.02266,200,75,22,25,5079.8,9107.557143
1923.5,3700,115,30000000,19.5,39,7,102,8,14,16317.02266,200,75,22,25,5080,9108.028571
1923.6,3700,115,30000000,19.5,48,7,102,8,14,16317.02266,200,75,22,25,5080.2,9108.5
1923.7,3700,115,30000000,19.5,58.5,7,102,8,14,16317.02266,200,75,22,25,5080.4,9108.971429
1923.8,3700,115,30000000,19.5,72,7,102,8,14,16317.02266,200,75,22,25,5080.6,9109.442857
1923.9,3700,115,30000000,19.5,78,7,102,8,14,16317.02266,200,75,22,25,5080.8,9109.914286
1924,3700,115,30000000,19.5,96,7,102,8,14,16317.02266,200,75,22,25,5081,9110.385714
1924.1,3700,115,30000000,19.5,19.5,7,102,8,14,18130.02517,200,75,22,25,5081.2,9110.857143
1924.2,3700,115,30000000,19.5,24,7,102,8,14,18130.02517,200,75,22,25,5081.4,9111.328571
1924.3,3700,115,30000000,19.5,39,7,102,8,14,18130.02517,200,75,22,25,5081.6,9111.8
1924.4,3700,115,30000000,19.5,48,7,102,8,14,18130.02517,200,75,22,25,5081.8,9112.271429
1924.5,3700,115,30000000,19.5,58.5,7,102,8,14,18130.02517,200,75,22,25,5082,9112.742857
1924.6,3700,115,30000000,19.5,72,7,102,8,14,18130.02517,200,75,22,25,5082.2,9113.214286
1924.7,3700,115,30000000,19.5,78,7,102,8,14,18130.02517,200,75,22,25,5082.4,9113.685714
1924.8,3700,115,30000000,19.5,96,7,102,8,14,18130.02517,200,75,22,25,5082.6,9114.157143
1924.9,3700,115,30000000,19.5,19.5,7,102,8,14,19943.02769,200,75,22,25,5082.8,9114.628571
1925,3700,115,30000000,19.5,24,7,102,8,14,19943.02769,200,75,22,25,5083,9115.1
1925.1,3700,115,30000000,19.5,39,7,102,8,14,19943.02769,200,75,22,25,5083.2,9115.571429
1925.2,3700,115,30000000,19.5,48,7,102,8,14,19943.02769,200,75,22,25,5083.4,9116.042857
1925.3,3700,115,30000000,19.5,58.5,7,102,8,14,19943.02769,200,75,22,25,5083.6,9116.514286
1925.4,3700,115,30000000,19.5,72,7,102,8,14,19943.02769,200,75,22,25,5083.8,9116.985714
1925.5,3700,115,30000000,19.5,78,7,102,8,14,19943.02769,200,75,22,25,5084,9117.457143
1925.6,3700,115,30000000,19.5,96,7,102,8,14,19943.02769,200,75,22,25,5084.2,9117.928571
1925.7,3700,115,30000000,19.5,19.5,7,102,8,14,21756.03021,200,75,22,25,5084.4,9118.4
1925.8,3700,115,30000000,19.5,24,7,102,8,14,21756.03021,200,75,22,25,5084.6,9118.871429
1925.9,3700,115,30000000,19.5,39,7,102,8,14,21756.03021,200,75,22,25,5084.8,9119.342857
1926,3700,115,30000000,19.5,48,7,102,8,14,21756.03021,200,75,22,25,5085,9119.814286
1926.1,3700,115,30000000,19.5,58.5,7,102,8,14,21756.03021,200,75,22,25,5085.2,9120.285714
1926.2,3700,115,30000000,19.5,72,7,102,8,14,21756.03021,200,75,22,25,5085.4,9120.757143
1926.3,3700,115,30000000,19.5,78,7,102,8,14,21756.03021,200,75,22,25,5085.6,9121.228571
1926.4,3700,115,30000000,19.5,96,7,102,8,14,21756.03021,200,75,22,25,5085.8,9121.7
1926.5,3700,115,30000000,19.5,19.5,7,102,8,14,9375.007836,200,75,22,25,5086,9122.171429
1926.6,3700,115,30000000,19.5,24,7,102,8,14,9375.007836,200,75,22,25,5086.2,9122.642857
1926.7,3700,115,30000000,19.5,39,7,102,8,14,9375.007836,200,75,22,25,5086.4,9123.114286
1926.8,3700,115,30000000,19.5,48,7,102,8,14,9375.007836,200,75,22,25,5086.6,9123.585714
1926.9,3700,115,30000000,19.5,58.5,7,102,8,14,9375.007836,200,75,22,25,5086.8,9124.057143
1927,3700,115,30000000,19.5,72,7,102,8,14,9375.007836,200,75,22,25,5087,9124.528571
1927.1,3700,115,30000000,19.5,78,7,102,8,14,9375.007836,200,75,22,25,5087.2,9125
1927.2,3700,115,30000000,19.5,96,7,102,8,14,9375.007836,200,75,22,25,5087.4,9125.471429
1927.3,3700,115,30000000,19.5,19.5,7,102,8,14,11250.0094,200,75,22,25,5087.6,9125.942857
1927.4,3700,115,30000000,19.5,24,7,102,8,14,11250.0094,200,75,22,25,5087.8,9126.414286
1927.5,3700,115,30000000,19.5,39,7,102,8,14,11250.0094,200,75,22,25,5088,9126.885714
1927.6,3700,115,30000000,19.5,48,7,102,8,14,11250.0094,200,75,22,25,5088.2,9127.357143
1927.7,3700,115,30000000,19.5,58.5,7,102,8,14,11250.0094,200,75,22,25,5088.4,9127.828571
1927.8,3700,115,30000000,19.5,72,7,102,8,14,11250.0094,200,75,22,25,5088.6,9128.3
1927.9,3700,115,30000000,19.5,78,7,102,8,14,11250.0094,200,75,22,25,5088.8,9128.771429
1928,3700,115,30000000,19.5,96,7,102,8,14,11250.0094,200,75,22,25,5089,9129.242857
1928.1,3700,115,30000000,19.5,19.5,7,102,8,14,13125.01097,200,75,22,25,5089.2,9129.714286
1928.2,3700,115,30000000,19.5,24,7,102,8,14,13125.01097,200,75,22,25,5089.4,9130.185714
1928.3,3700,115,30000000,19.5,39,7,102,8,14,13125.01097,200,75,22,25,5089.6,9130.657143
1928.4,3700,115,30000000,19.5,48,7,102,8,14,13125.01097,200,75,22,25,5089.8,9131.128571
1928.5,3700,115,30000000,19.5,58.5,7,102,8,14,13125.01097,200,75,22,25,5090,9131.6
1928.6,3700,115,30000000,19.5,72,7,102,8,14,13125.01097,200,75,22,25,5090.2,9132.071429
1928.7,3700,115,30000000,19.5,78,7,102,8,14,13125.01097,200,75,22,25,5090.4,9132.542857
1928.8,3700,115,30000000,19.5,96,7,102,8,14,13125.01097,200,75,22,25,5090.6,9133.014286
1928.9,3700,115,30000000,19.5,19.5,7,102,8,14,15000.01254,200,75,22,25,5090.8,9133.485714
1929,3700,115,30000000,19.5,24,7,102,8,14,15000.01254,200,75,22,25,5091,9133.957143
1929.1,3700,115,30000000,19.5,39,7,102,8,14,15000.01254,200,75,22,25,5091.2,9134.428571
1929.2,3700,115,30000000,19.5,48,7,102,8,14,15000.01254,200,75,22,25,5091.4,9134.9
1929.3,3700,115,30000000,19.5,58.5,7,102,8,14,15000.01254,200,75,22,25,5091.6,9135.371429
1929.4,3700,115,30000000,19.5,72,7,102,8,14,15000.01254,200,75,22,25,5091.8,9135.842857
1929.5,3700,115,30000000,19.5,78,7,102,8,14,15000.01254,200,75,22,25,5092,9136.314286
1929.6,3700,115,30000000,19.5,96,7,102,8,14,15000.01254,200,75,22,25,5092.2,9136.785714
1929.7,3700,115,30000000,19.5,19.5,7,102,8,14,16875.0141,200,75,22,25,5092.4,9137.257143
1929.8,3700,115,30000000,19.5,24,7,102,8,14,16875.0141,200,75,22,25,5092.6,9137.728571
1929.9,3700,115,30000000,19.5,39,7,102,8,14,16875.0141,200,75,22,25,5092.8,9138.2
1930,3700,115,30000000,19.5,48,7,102,8,14,16875.0141,200,75,22,25,5093,9138.671429
1930.1,3700,115,30000000,19.5,58.5,7,102,8,14,16875.0141,200,75,22,25,5093.2,9139.142857
1930.2,3700,115,30000000,19.5,72,7,102,8,14,16875.0141,200,75,22,25,5093.4,9139.614286
1930.3,3700,115,30000000,19.5,78,7,102,8,14,16875.0141,200,75,22,25,5093.6,9140.085714
1930.4,3700,115,30000000,19.5,96,7,102,8,14,16875.0141,200,75,22,25,5093.8,9140.557143
1930.5,3700,115,30000000,19.5,19.5,7,102,8,14,18750.01567,200,75,22,25,5094,9141.028571
1930.6,3700,115,30000000,19.5,24,7,102,8,14,18750.01567,200,75,22,25,5094.2,9141.5
1930.7,3700,115,30000000,19.5,39,7,102,8,14,18750.01567,200,75,22,25,5094.4,9141.971429
1930.8,3700,115,30000000,19.5,48,7,102,8,14,18750.01567,200,75,22,25,5094.6,9142.442857
1930.9,3700,115,30000000,19.5,58.5,7,102,8,14,18750.01567,200,75,22,25,5094.8,9142.914286
1931,3700,115,30000000,19.5,72,7,102,8,14,18750.01567,200,75,22,25,5095,9143.385714
1931.1,3700,115,30000000,19.5,78,7,102,8,14,18750.01567,200,75,22,25,5095.2,9143.857143
1931.2,3700,115,30000000,19.5,96,7,102,8,14,18750.01567,200,75,22,25,5095.4,9144.328571
1931.3,3700,115,30000000,19.5,19.5,7,102,8,14,20625.01724,200,75,22,25,5095.6,9144.8
1931.4,3700,115,30000000,19.5,24,7,102,8,14,20625.01724,200,75,22,25,5095.8,9145.271429
1931.5,3700,115,30000000,19.5,39,7,102,8,14,20625.01724,200,75,22,25,5096,9145.742857
1931.6,3700,115,30000000,19.5,48,7,102,8,14,20625.01724,200,75,22,25,5096.2,9146.214286
1931.7,3700,115,30000000,19.5,58.5,7,102,8,14,20625.01724,200,75,22,25,5096.4,9146.685714
1931.8,3700,115,30000000,19.5,72,7,102,8,14,20625.01724,200,75,22,25,5096.6,9147.157143
1931.9,3700,115,30000000,19.5,78,7,102,8,14,20625.01724,200,75,22,25,5096.8,9147.628571
1932,3700,115,30000000,19.5,96,7,102,8,14,20625.01724,200,75,22,25,5097,9148.1
1932.1,3700,115,30000000,19.5,19.5,7,102,8,14,22500.01881,200,75,22,25,5097.2,9148.571429
1932.2,3700,115,30000000,19.5,24,7,102,8,14,22500.01881,200,75,22,25,5097.4,9149.042857
1932.3,3700,115,30000000,19.5,39,7,102,8,14,22500.01881,200,75,22,25,5097.6,9149.514286
1932.4,3700,115,30000000,19.5,48,7,102,8,14,22500.01881,200,75,22,25,5097.8,9149.985714
1932.5,3700,115,30000000,19.5,58.5,7,102,8,14,22500.01881,200,75,22,25,5098,9150.457143
1932.6,3700,115,30000000,19.5,72,7,102,8,14,22500.01881,200,75,22,25,5098.2,9150.928571
1932.7,3700,115,30000000,19.5,78,7,102,8,14,22500.01881,200,75,22,25,5098.4,9151.4
1932.8,3700,115,30000000,19.5,96,7,102,8,14,22500.01881,200,75,22,25,5098.6,9151.871429
1932.9,3700,115,30000000,19.5,19.5,7,102,8,14,9685.003085,200,75,22,25,5098.8,9152.342857
1933,3700,115,30000000,19.5,24,7,102,8,14,9685.003085,200,75,22,25,5099,9152.814286
1933.1,3700,115,30000000,19.5,39,7,102,8,14,9685.003085,200,75,22,25,5099.2,9153.285714
1933.2,3700,115,30000000,19.5,48,7,102,8,14,9685.003085,200,75,22,25,5099.4,9153.757143
1933.3,3700,115,30000000,19.5,58.5,7,102,8,14,9685.003085,200,75,22,25,5099.6,9154.228571
1933.4,3700,115,30000000,19.5,72,7,102,8,14,9685.003085,200,75,22,25,5099.8,9154.7
1933.5,3700,115,30000000,19.5,78,7,102,8,14,9685.003085,200,75,22,25,5100,9155.171429
1933.6,3700,115,30000000,19.5,96,7,102,8,14,9685.003085,200,75,22,25,5100.2,9155.642857
1933.7,3700,115,30000000,19.5,19.5,7,102,8,14,11622.0037,200,75,22,25,5100.4,9156.114286
1933.8,3700,115,30000000,19.5,24,7,102,8,14,11622.0037,200,75,22,25,5100.6,9156.585714
1933.9,3700,115,30000000,19.5,39,7,102,8,14,11622.0037,200,75,22,25,5100.8,9157.057143
1934,3700,115,30000000,19.5,48,7,102,8,14,11622.0037,200,75,22,25,5101,9157.528571
1934.1,3700,115,30000000,19.5,58.5,7,102,8,14,11622.0037,200,75,22,25,5101.2,9158
1934.2,3700,115,30000000,19.5,72,7,102,8,14,11622.0037,200,75,22,25,5101.4,9158.471429
1934.3,3700,115,30000000,19.5,78,7,102,8,14,11622.0037,200,75,22,25,5101.6,9158.942857
1934.4,3700,115,30000000,19.5,96,7,102,8,14,11622.0037,200,75,22,25,5101.8,9159.414286
1934.5,3700,115,30000000,19.5,19.5,7,102,8,14,13559.00432,200,75,22,25,5102,9159.885714
1934.6,3700,115,30000000,19.5,24,7,102,8,14,13559.00432,200,75,22,25,5102.2,9160.357143
1934.7,3700,115,30000000,19.5,39,7,102,8,14,13559.00432,200,75,22,25,5102.4,9160.828571
1934.8,3700,115,30000000,19.5,48,7,102,8,14,13559.00432,200,75,22,25,5102.6,9161.3
1934.9,3700,115,30000000,19.5,58.5,7,102,8,14,13559.00432,200,75,22,25,5102.8,9161.771429
1935,3700,115,30000000,19.5,72,7,102,8,14,13559.00432,200,75,22,25,5103,9162.242857
1935.1,3700,115,30000000,19.5,78,7,102,8,14,13559.00432,200,75,22,25,5103.2,9162.714286
1935.2,3700,115,30000000,19.5,96,7,102,8,14,13559.00432,200,75,22,25,5103.4,9163.185714
1935.3,3700,115,30000000,19.5,19.5,7,102,8,14,15496.00494,200,75,22,25,5103.6,9163.657143
1935.4,3700,115,30000000,19.5,24,7,102,8,14,15496.00494,200,75,22,25,5103.8,9164.128571
1935.5,3700,115,30000000,19.5,39,7,102,8,14,15496.00494,200,75,22,25,5104,9164.6
1935.6,3700,115,30000000,19.5,48,7,102,8,14,15496.00494,200,75,22,25,5104.2,9165.071429
1935.7,3700,115,30000000,19.5,58.5,7,102,8,14,15496.00494,200,75,22,25,5104.4,9165.542857
1935.8,3700,115,30000000,19.5,72,7,102,8,14,15496.00494,200,75,22,25,5104.6,9166.014286
1935.9,3700,115,30000000,19.5,78,7,102,8,14,15496.00494,200,75,22,25,5104.8,9166.485714
1936,3700,115,30000000,19.5,96,7,102,8,14,15496.00494,200,75,22,25,5105,9166.957143
1936.1,3700,115,30000000,19.5,19.5,7,102,8,14,17433.00555,200,75,22,25,5105.2,9167.428571
1936.2,3700,115,30000000,19.5,24,7,102,8,14,17433.00555,200,75,22,25,5105.4,9167.9
1936.3,3700,115,30000000,19.5,39,7,102,8,14,17433.00555,200,75,22,25,5105.6,9168.371429
1936.4,3700,115,30000000,19.5,48,7,102,8,14,17433.00555,200,75,22,25,5105.8,9168.842857
1936.5,3700,115,30000000,19.5,58.5,7,102,8,14,17433.00555,200,75,22,25,5106,9169.314286
1936.6,3700,115,30000000,19.5,72,7,102,8,14,17433.00555,200,75,22,25,5106.2,9169.785714
1936.7,3700,115,30000000,19.5,78,7,102,8,14,17433.00555,200,75,22,25,5106.4,9170.257143
1936.8,3700,115,30000000,19.5,96,7,102,8,14,17433.00555,200,75,22,25,5106.6,9170.728571
1936.9,3700,115,30000000,19.5,19.5,7,102,8,14,19370.00617,200,75,22,25,5106.8,9171.2
1937,3700,115,30000000,19.5,24,7,102,8,14,19370.00617,200,75,22,25,5107,9171.671429
1937.1,3700,115,30000000,19.5,39,7,102,8,14,19370.00617,200,75,22,25,5107.2,9172.142857
1937.2,3700,115,30000000,19.5,48,7,102,8,14,19370.00617,200,75,22,25,5107.4,9172.614286
1937.3,3700,115,30000000,19.5,58.5,7,102,8,14,19370.00617,200,75,22,25,5107.6,9173.085714
1937.4,3700,115,30000000,19.5,72,7,102,8,14,19370.00617,200,75,22,25,5107.8,9173.557143
1937.5,3700,115,30000000,19.5,78,7,102,8,14,19370.00617,200,75,22,25,5108,9174.028571
1937.6,3700,115,30000000,19.5,96,7,102,8,14,19370.00617,200,75,22,25,5108.2,9174.5
1937.7,3700,115,30000000,19.5,19.5,7,102,8,14,21307.00679,200,75,22,25,5108.4,9174.971429
1937.8,3700,115,30000000,19.5,24,7,102,8,14,21307.00679,200,75,22,25,5108.6,9175.442857
1937.9,3700,115,30000000,19.5,39,7,102,8,14,21307.00679,200,75,22,25,5108.8,9175.914286
1938,3700,115,30000000,19.5,48,7,102,8,14,21307.00679,200,75,22,25,5109,9176.385714
1938.1,3700,115,30000000,19.5,58.5,7,102,8,14,21307.00679,200,75,22,25,5109.2,9176.857143
1938.2,3700,115,30000000,19.5,72,7,102,8,14,21307.00679,200,75,22,25,5109.4,9177.328571
1938.3,3700,115,30000000,19.5,78,7,102,8,14,21307.00679,200,75,22,25,5109.6,9177.8
1938.4,3700,115,30000000,19.5,96,7,102,8,14,21307.00679,200,75,22,25,5109.8,9178.271429
1938.5,3700,115,30000000,19.5,19.5,7,102,8,14,23244.0074,200,75,22,25,5110,9178.742857
1938.6,3700,115,30000000,19.5,24,7,102,8,14,23244.0074,200,75,22,25,5110.2,9179.214286
1938.7,3700,115,30000000,19.5,39,7,102,8,14,23244.0074,200,75,22,25,5110.4,9179.685714
1938.8,3700,115,30000000,19.5,48,7,102,8,14,23244.0074,200,75,22,25,5110.6,9180.157143
1938.9,3700,115,30000000,19.5,58.5,7,102,8,14,23244.0074,200,75,22,25,5110.8,9180.628571
1939,3700,115,30000000,19.5,72,7,102,8,14,23244.0074,200,75,22,25,5111,9181.1
1939.1,3700,115,30000000,19.5,78,7,102,8,14,23244.0074,200,75,22,25,5111.2,9181.571429
1939.2,3700,115,30000000,19.5,96,7,102,8,14,23244.0074,200,75,22,25,5111.4,9182.042857
1939.3,3700,115,30000000,19.5,19.5,7,102,8,14,9994.998334,200,75,22,25,5111.6,9182.514286
1939.4,3700,115,30000000,19.5,24,7,102,8,14,9994.998334,200,75,22,25,5111.8,9182.985714
1939.5,3700,115,30000000,19.5,39,7,102,8,14,9994.998334,200,75,22,25,5112,9183.457143
1939.6,3700,115,30000000,19.5,48,7,102,8,14,9994.998334,200,75,22,25,5112.2,9183.928571
1939.7,3700,115,30000000,19.5,58.5,7,102,8,14,9994.998334,200,75,22,25,5112.4,9184.4
1939.8,3700,115,30000000,19.5,72,7,102,8,14,9994.998334,200,75,22,25,5112.6,9184.871429
1939.9,3700,115,30000000,19.5,78,7,102,8,14,9994.998334,200,75,22,25,5112.8,9185.342857
1940,3700,115,30000000,19.5,96,7,102,8,14,9994.998334,200,75,22,25,5113,9185.814286
1940.1,3700,115,30000000,19.5,19.5,7,102,8,14,11993.998,200,75,22,25,5113.2,9186.285714
1940.2,3700,115,30000000,19.5,24,7,102,8,14,11993.998,200,75,22,25,5113.4,9186.757143
1940.3,3700,115,30000000,19.5,39,7,102,8,14,11993.998,200,75,22,25,5113.6,9187.228571
1940.4,3700,115,30000000,19.5,48,7,102,8,14,11993.998,200,75,22,25,5113.8,9187.7
1940.5,3700,115,30000000,19.5,58.5,7,102,8,14,11993.998,200,75,22,25,5114,9188.171429
